date,Composite Ticker,Constituent Ticker,Weight,Shares Held,Market Value,price,ret
2022-09-26,NURE,PEB,0.0116930275,79410.0,1149062.7,14.47,-0.1769
2022-09-26,NURE,RLJ,0.010247289,98339.0,1006991.36,10.24,-0.1607
2022-09-26,NURE,XHR,0.0096590603,69082.0,949186.68,13.74,-0.1627
2022-09-26,NURE,DRH,0.0094784696,127420.0,931440.2,7.31,-0.1869
2022-09-26,NURE,AIV,0.0069029614,91917.0,678347.46,7.38,-0.1661
2022-10-03,NURE,CPT,0.0526177878,44925.0,5486241.0,122.12,0.0286
2022-10-03,NURE,MAA,0.0526149516,34592.0,5485945.28,158.59,0.0279
2022-10-03,NURE,HST,0.0523518333,333446.0,5458511.02,16.37,0.0548
2022-10-03,NURE,AMH,0.0514175622,160272.0,5361098.4,33.45,0.0124
2022-10-03,NURE,ESS,0.0507395496,21436.0,5290404.8,246.8,0.0242
2022-10-03,NURE,UDR,0.0507120598,125416.0,5287538.56,42.16,0.0308
2022-10-03,NURE,EQR,0.0503763041,77141.0,5252530.69,68.09,0.0273
2022-10-03,NURE,AVB,0.0500262214,27950.0,5216029.0,186.62,0.0132
2022-10-03,NURE,ELS,0.0494936925,80797.0,5160504.39,63.87,-0.0284
2022-10-03,NURE,SUI,0.0489570407,37019.0,5104549.91,137.89,-0.0146
2022-10-03,NURE,PSA,0.0484457219,17184.0,5051236.8,293.95,0.0108
2022-10-03,NURE,CUBE,0.0480616976,124224.0,5011196.16,40.34,0.0159
2022-10-03,NURE,EXR,0.047744791,28676.0,4978153.6,173.6,0.0225
2022-10-03,NURE,RHP,0.0250593406,34699.0,2612834.7,75.3,0.0228
2022-10-03,NURE,IRT,0.023328566,139551.0,2432373.93,17.43,0.0412
2022-10-03,NURE,NSA,0.0216414438,53687.0,2256464.61,42.03,0.0199
2022-10-03,NURE,APLE,0.0182629239,133910.0,1904200.2,14.22,0.0245
2022-10-03,NURE,SHO,0.0122980955,133570.0,1282272.0,9.6,-0.0031
2022-10-03,NURE,PEB,0.0117306178,82698.0,1223103.42,14.79,0.0221
2022-10-03,NURE,RLJ,0.0101143912,102387.0,1054586.1,10.3,0.0059
2022-10-03,NURE,DRH,0.0098248582,132694.0,1024397.68,7.72,0.0561
2022-10-03,NURE,XHR,0.0097907637,71941.0,1020842.79,14.19,0.0328
2022-10-03,NURE,AIV,0.0068544441,95674.0,714684.78,7.47,0.0122
2022-10-10,NURE,HST,0.0555526172,333446.0,5448507.64,16.34,-0.0018
2022-10-10,NURE,CPT,0.0512926939,44925.0,5030701.5,111.98,-0.083
2022-10-10,NURE,AMH,0.0511807175,160272.0,5019719.04,31.32,-0.0637
2022-10-10,NURE,MAA,0.0509648182,34592.0,4998544.0,144.5,-0.0888
2022-10-10,NURE,PSA,0.0503895065,17184.0,4942118.4,287.6,-0.0216
2022-10-10,NURE,ELS,0.0495104265,80797.0,4855899.7,60.1,-0.059
2022-10-10,NURE,EQR,0.0488431679,77141.0,4790456.1,62.1,-0.088
2022-10-10,NURE,AVB,0.0486910538,27950.0,4775537.0,170.86,-0.0844
2022-10-10,NURE,EXR,0.0484237381,28676.0,4749319.12,165.62,-0.046
2022-10-10,NURE,ESS,0.0483979293,21436.0,4746787.84,221.44,-0.1028
2022-10-10,NURE,UDR,0.0483872603,125416.0,4745741.44,37.84,-0.1025
2022-10-10,NURE,CUBE,0.0482820122,124224.0,4735418.88,38.12,-0.055
2022-10-10,NURE,SUI,0.0472219228,37019.0,4631447.09,125.11,-0.0927
2022-10-10,NURE,RHP,0.0272523411,34699.0,2672863.97,77.03,0.023
2022-10-10,NURE,IRT,0.0223530144,139551.0,2192346.21,15.71,-0.0987
2022-10-10,NURE,NSA,0.0215561803,53687.0,2114194.06,39.38,-0.0631
2022-10-10,NURE,APLE,0.0199202719,133910.0,1953746.9,14.59,0.026
2022-10-10,NURE,SHO,0.013073959,133570.0,1282272.0,9.6,0.0
2022-10-10,NURE,PEB,0.0121334068,82698.0,1190024.22,14.39,-0.027
2022-10-10,NURE,RLJ,0.0107420496,102387.0,1053562.23,10.29,-0.001
2022-10-10,NURE,DRH,0.0105799837,132694.0,1037667.08,7.82,0.013
2022-10-10,NURE,XHR,0.0103791041,71941.0,1017965.15,14.15,-0.0028
2022-10-10,NURE,AIV,0.0068966836,95674.0,676415.18,7.07,-0.0535
2022-10-17,NURE,HST,0.0570257312,334551.0,5814496.38,17.38,0.0636
2022-10-17,NURE,CPT,0.051019704,45075.0,5202105.75,115.41,0.0306
2022-10-17,NURE,MAA,0.0507364793,34708.0,5173227.4,149.05,0.0315
2022-10-17,NURE,AMH,0.0498844973,160808.0,5086357.04,31.63,0.0099
2022-10-17,NURE,ELS,0.0497551934,81067.0,5073172.86,62.58,0.0413
2022-10-17,NURE,PSA,0.0493335511,17242.0,5030181.08,291.74,0.0144
2022-10-17,NURE,ESS,0.0487818081,21507.0,4973923.89,231.27,0.0444
2022-10-17,NURE,EQR,0.0487191196,77400.0,4967532.0,64.18,0.0335
2022-10-17,NURE,UDR,0.0486234846,125832.0,4957780.8,39.4,0.0412
2022-10-17,NURE,AVB,0.0482351125,28043.0,4918181.34,175.38,0.0265
2022-10-17,NURE,CUBE,0.0481005987,124637.0,4904465.95,39.35,0.0323
2022-10-17,NURE,EXR,0.0473811253,28772.0,4831106.52,167.91,0.0138
2022-10-17,NURE,SUI,0.0457123094,37142.0,4660949.58,125.49,0.003
2022-10-17,NURE,RHP,0.0286860275,34812.0,2924904.24,84.02,0.0907
2022-10-17,NURE,IRT,0.0218177867,140000.0,2224600.0,15.89,0.0115
2022-10-17,NURE,NSA,0.0217420491,53860.0,2216877.6,41.16,0.0452
2022-10-17,NURE,APLE,0.0208321821,134352.0,2124105.12,15.81,0.0836
2022-10-17,NURE,SHO,0.0137068652,133997.0,1397588.71,10.43,0.0865
2022-10-17,NURE,PEB,0.0124404517,82906.0,1268461.8,15.3,0.0632
2022-10-17,NURE,RLJ,0.0111799405,102697.0,1139936.7,11.1,0.0787
2022-10-17,NURE,XHR,0.0111188932,72165.0,1133712.15,15.71,0.1102
2022-10-17,NURE,DRH,0.0110964767,133109.0,1131426.5,8.5,0.087
2022-10-17,NURE,AIV,0.0066919014,96102.0,682324.2,7.1,0.0042
2022-10-24,NURE,HST,0.0590711007,334551.0,5968389.84,17.84,0.0265
2022-10-24,NURE,MAA,0.050998444,34708.0,5152749.68,148.46,-0.004
2022-10-24,NURE,AMH,0.0504527443,160808.0,5097613.6,31.7,0.0022
2022-10-24,NURE,CPT,0.0504117832,45075.0,5093475.0,113.0,-0.0209
2022-10-24,NURE,PSA,0.0497170828,17242.0,5023284.28,291.34,-0.0014
2022-10-24,NURE,EQR,0.0491423027,77400.0,4965210.0,64.15,-0.0005
2022-10-24,NURE,UDR,0.0485955213,125832.0,4909964.64,39.02,-0.0096
2022-10-24,NURE,ESS,0.0484558586,21507.0,4895853.48,227.64,-0.0157
2022-10-24,NURE,AVB,0.0480717841,28043.0,4857047.6,173.2,-0.0124
2022-10-24,NURE,EXR,0.0469892158,28772.0,4747667.72,165.01,-0.0173
2022-10-24,NURE,ELS,0.0468249439,81067.0,4731070.12,58.36,-0.0674
2022-10-24,NURE,CUBE,0.0465057035,124637.0,4698814.9,37.7,-0.0419
2022-10-24,NURE,SUI,0.0435172559,37142.0,4396869.96,118.38,-0.0567
2022-10-24,NURE,RHP,0.0291623495,34812.0,2946487.68,84.64,0.0074
2022-10-24,NURE,APLE,0.0218739855,134352.0,2210090.4,16.45,0.0405
2022-10-24,NURE,IRT,0.0216850415,140000.0,2191000.0,15.65,-0.0151
2022-10-24,NURE,NSA,0.0208696899,53860.0,2108619.0,39.15,-0.0488
2022-10-24,NURE,SHO,0.0142700412,133997.0,1441807.72,10.76,0.0316
2022-10-24,NURE,PEB,0.0130877361,82906.0,1322350.7,15.95,0.0425
2022-10-24,NURE,RLJ,0.0118007024,102697.0,1192312.17,11.61,0.0459
2022-10-24,NURE,DRH,0.0117777633,133109.0,1189994.46,8.94,0.0518
2022-10-24,NURE,XHR,0.0116349784,72165.0,1175567.85,16.29,0.0369
2022-10-24,NURE,AIV,0.0071907154,96102.0,726531.12,7.56,0.0648
2022-10-31,NURE,HST,0.0598601745,335112.0,6326914.56,18.88,0.0583
2022-10-31,NURE,MAA,0.0517882109,34765.0,5473749.25,157.45,0.0606
2022-10-31,NURE,PSA,0.0506115527,17270.0,5349382.5,309.75,0.0632
2022-10-31,NURE,CUBE,0.0494557332,124844.0,5227218.28,41.87,0.1106
2022-10-31,NURE,CPT,0.0493587434,45149.0,5216966.95,115.55,0.0226
2022-10-31,NURE,ELS,0.0491372099,81200.0,5193552.0,63.96,0.096
2022-10-31,NURE,AMH,0.0486747431,161073.0,5144671.62,31.94,0.0076
2022-10-31,NURE,EXR,0.0483811787,28819.0,5113643.36,177.44,0.0753
2022-10-31,NURE,SUI,0.0474664329,37204.0,5016959.4,134.85,0.1391
2022-10-31,NURE,UDR,0.0474141174,126042.0,5011429.92,39.76,0.019
2022-10-31,NURE,AVB,0.0465391059,28089.0,4918945.68,175.12,0.0111
2022-10-31,NURE,EQR,0.0462244534,77526.0,4885688.52,63.02,-0.0176
2022-10-31,NURE,ESS,0.0452975193,21543.0,4787716.32,222.24,-0.0237
2022-10-31,NURE,RHP,0.0293374471,34872.0,3100818.24,88.92,0.0506
2022-10-31,NURE,IRT,0.022239074,140248.0,2350556.48,16.76,0.0709
2022-10-31,NURE,APLE,0.0217985229,134579.0,2303992.48,17.12,0.0407
2022-10-31,NURE,NSA,0.021777429,53956.0,2301762.96,42.66,0.0897
2022-10-31,NURE,SHO,0.0141655098,134280.0,1497222.0,11.15,0.0362
2022-10-31,NURE,PEB,0.0126127237,83111.0,1333100.44,16.04,0.0056
2022-10-31,NURE,RLJ,0.0118248147,102697.0,1249822.49,12.17,0.0482
2022-10-31,NURE,DRH,0.0117926515,133450.0,1246423.0,9.34,0.0447
2022-10-31,NURE,XHR,0.0116917202,72351.0,1235755.08,17.08,0.0485
2022-10-31,NURE,AIV,0.007219364,96102.0,763049.88,7.94,0.0503
2022-11-07,NURE,HST,0.0583417784,296256.0,5086715.52,17.17,-0.0906
2022-11-07,NURE,MAA,0.0534375294,30733.0,4659122.8,151.6,-0.0372
2022-11-07,NURE,ELS,0.0505025887,71784.0,4403230.56,61.34,-0.041
2022-11-07,NURE,CPT,0.0501960028,39917.0,4376499.88,109.64,-0.0511
2022-11-07,NURE,CUBE,0.0496234772,110372.0,4326582.4,39.2,-0.0638
2022-11-07,NURE,SUI,0.0493107161,32892.0,4299313.32,130.71,-0.0307
2022-11-07,NURE,AMH,0.0486058094,142401.0,4237853.76,29.76,-0.0683
2022-11-07,NURE,UDR,0.0482953865,111426.0,4210788.54,37.79,-0.0495
2022-11-07,NURE,PSA,0.0480457032,15270.0,4189019.1,274.33,-0.1144
2022-11-07,NURE,EQR,0.0473121449,68534.0,4125061.46,60.19,-0.0449
2022-11-07,NURE,AVB,0.0461466342,24833.0,4023442.66,162.02,-0.0748
2022-11-07,NURE,ESS,0.0457626706,19047.0,3989965.56,209.48,-0.0574
2022-11-07,NURE,EXR,0.0444119655,25475.0,3872200.0,152.0,-0.1434
2022-11-07,NURE,RHP,0.0301289159,30832.0,2626886.4,85.2,-0.0418
2022-11-07,NURE,IRT,0.0233354639,123984.0,2034577.44,16.41,-0.0209
2022-11-07,NURE,APLE,0.0221068845,118979.0,1927459.8,16.2,-0.0537
2022-11-07,NURE,NSA,0.0205214317,47700.0,1789227.0,37.51,-0.1207
2022-11-07,NURE,SHO,0.0141466101,118712.0,1233417.68,10.39,-0.0682
2022-11-07,NURE,PEB,0.0127327622,73471.0,1110146.81,15.11,-0.058
2022-11-07,NURE,RLJ,0.0117463701,90793.0,1024145.04,11.28,-0.0731
2022-11-07,NURE,DRH,0.0117317376,117978.0,1022869.26,8.67,-0.0717
2022-11-07,NURE,XHR,0.0104534283,63959.0,911415.75,14.25,-0.1657
2022-11-07,NURE,AIV,0.0072009688,84958.0,627839.62,7.39,-0.0693
2022-11-14,NURE,HST,0.0593846398,296256.0,5359271.04,18.09,0.0536
2022-11-14,NURE,MAA,0.053104447,30733.0,4792504.02,155.94,0.0286
2022-11-14,NURE,ELS,0.0502386755,71784.0,4533877.44,63.16,0.0297
2022-11-14,NURE,SUI,0.0496513937,32892.0,4480877.16,136.23,0.0422
2022-11-14,NURE,CUBE,0.049482678,110372.0,4465651.12,40.46,0.0321
2022-11-14,NURE,CPT,0.0494811674,39917.0,4465514.79,111.87,0.0203
2022-11-14,NURE,AMH,0.049435831,142401.0,4461423.33,31.33,0.0528
2022-11-14,NURE,PSA,0.0491940104,15270.0,4439599.8,290.74,0.0598
2022-11-14,NURE,UDR,0.0485723707,111426.0,4383498.84,39.34,0.041
2022-11-14,NURE,EQR,0.0467566771,68534.0,4219638.38,61.57,0.0229
2022-11-14,NURE,AVB,0.04578792,24833.0,4132211.2,166.4,0.027
2022-11-14,NURE,ESS,0.0444206785,19047.0,4008822.09,210.47,0.0047
2022-11-14,NURE,EXR,0.0435645221,25475.0,3931556.75,154.33,0.0153
2022-11-14,NURE,RHP,0.0300849146,30832.0,2715065.92,88.06,0.0336
2022-11-14,NURE,IRT,0.02415199,123984.0,2179638.72,17.58,0.0713
2022-11-14,NURE,APLE,0.0213444795,118979.0,1926270.01,16.19,-0.0006
2022-11-14,NURE,NSA,0.0206769097,47700.0,1866024.0,39.12,0.0429
2022-11-14,NURE,SHO,0.0139565608,118712.0,1259534.32,10.61,0.0212
2022-11-14,NURE,PEB,0.0131479148,73471.0,1186556.65,16.15,0.0688
2022-11-14,NURE,RLJ,0.0118513019,90793.0,1069541.54,11.78,0.0443
2022-11-14,NURE,DRH,0.0116740324,117978.0,1053543.54,8.93,0.03
2022-11-14,NURE,XHR,0.0106590354,63959.0,961943.36,15.04,0.0554
2022-11-14,NURE,AIV,0.007182857,84958.0,648229.54,7.63,0.0325
2022-11-21,NURE,HST,0.0586801946,291399.0,5294719.83,18.17,0.0044
2022-11-21,NURE,MAA,0.0535732465,30229.0,4833919.39,159.91,0.0255
2022-11-21,NURE,SUI,0.0516327922,32353.0,4658832.0,144.0,0.057
2022-11-21,NURE,ELS,0.0508013007,70607.0,4583806.44,64.92,0.0279
2022-11-21,NURE,CPT,0.0505853784,39263.0,4564323.75,116.25,0.0392
2022-11-21,NURE,PSA,0.0495294896,15020.0,4469050.8,297.54,0.0234
2022-11-21,NURE,AMH,0.0493796557,140067.0,4455531.27,31.81,0.0153
2022-11-21,NURE,UDR,0.0489629923,109599.0,4417935.69,40.31,0.0247
2022-11-21,NURE,CUBE,0.0488490847,108563.0,4407657.8,40.6,0.0035
2022-11-21,NURE,EQR,0.0469247191,67410.0,4234022.1,62.81,0.0201
2022-11-21,NURE,AVB,0.045665714,24426.0,4120421.94,168.69,0.0138
2022-11-21,NURE,ESS,0.0443343984,18735.0,4000297.2,213.52,0.0145
2022-11-21,NURE,EXR,0.0437629198,25057.0,3948732.63,157.59,0.0211
2022-11-21,NURE,RHP,0.0304109932,30327.0,2743986.96,90.48,0.0275
2022-11-21,NURE,IRT,0.0237333169,121951.0,2141459.56,17.56,-0.0011
2022-11-21,NURE,APLE,0.021309812,117029.0,1922786.47,16.43,0.0148
2022-11-21,NURE,NSA,0.0205392768,46918.0,1853261.0,39.5,0.0097
2022-11-21,NURE,SHO,0.0137303102,116766.0,1238887.26,10.61,-0.0
2022-11-21,NURE,PEB,0.0126385016,72267.0,1140373.26,15.78,-0.0229
2022-11-21,NURE,RLJ,0.011649326,89305.0,1051119.85,11.77,-0.0008
2022-11-21,NURE,DRH,0.0116005289,116044.0,1046716.88,9.02,0.0101
2022-11-21,NURE,XHR,0.0105140391,62910.0,948682.8,15.08,0.0027
2022-11-21,NURE,AIV,0.0073997962,83565.0,667684.35,7.99,0.0472
2022-11-28,NURE,HST,0.0597164061,291399.0,5303461.8,18.2,0.0017
2022-11-28,NURE,MAA,0.0538235414,30229.0,4780111.77,158.13,-0.0111
2022-11-28,NURE,SUI,0.0510044221,32353.0,4529743.53,140.01,-0.0277
2022-11-28,NURE,CPT,0.0509340106,39263.0,4523490.23,115.21,-0.0089
2022-11-28,NURE,ELS,0.0507227342,70607.0,4504726.6,63.8,-0.0173
2022-11-28,NURE,AMH,0.0498691436,140067.0,4428918.54,31.62,-0.006
2022-11-28,NURE,UDR,0.0492641895,109599.0,4375192.08,39.92,-0.0097
2022-11-28,NURE,PSA,0.0488006076,15020.0,4334021.0,288.55,-0.0302
2022-11-28,NURE,CUBE,0.0475638811,108563.0,4224186.33,38.91,-0.0416
2022-11-28,NURE,EQR,0.0472040326,67410.0,4192227.9,62.19,-0.0099
2022-11-28,NURE,AVB,0.0462249841,24426.0,4105277.82,168.07,-0.0037
2022-11-28,NURE,ESS,0.0443973942,18735.0,3942968.1,210.46,-0.0143
2022-11-28,NURE,EXR,0.0430403211,25057.0,3822445.35,152.55,-0.032
2022-11-28,NURE,RHP,0.030162817,30327.0,2678783.91,88.33,-0.0238
2022-11-28,NURE,IRT,0.0236319987,121951.0,2098776.71,17.21,-0.0199
2022-11-28,NURE,APLE,0.021742609,117029.0,1930978.5,16.5,0.0043
2022-11-28,NURE,NSA,0.0199007447,46918.0,1767401.06,37.67,-0.0463
2022-11-28,NURE,SHO,0.0139365888,116766.0,1237719.6,10.6,-0.0009
2022-11-28,NURE,PEB,0.0130194976,72267.0,1156272.0,16.0,0.0139
2022-11-28,NURE,RLJ,0.0117651063,89305.0,1044868.5,11.7,-0.0059
2022-11-28,NURE,DRH,0.0117336531,116044.0,1042075.12,8.98,-0.0044
2022-11-28,NURE,XHR,0.0106183133,62910.0,943020.9,14.99,-0.006
2022-11-28,NURE,AIV,0.0075556909,83565.0,671026.95,8.03,0.005
2022-12-05,NURE,HST,0.0573237006,262257.0,4636703.76,17.68,-0.0286
2022-12-05,NURE,MAA,0.0536119886,27205.0,4336477.0,159.4,0.008
2022-12-05,NURE,CUBE,0.0511579169,97709.0,4137976.15,42.35,0.0884
2022-12-05,NURE,SUI,0.0510442619,29119.0,4128783.01,141.79,0.0127
2022-12-05,NURE,CPT,0.0508504491,35339.0,4113106.21,116.39,0.0102
2022-12-05,NURE,ELS,0.0507581745,63545.0,4105642.45,64.61,0.0127
2022-12-05,NURE,AMH,0.0507298409,126063.0,4103350.65,32.55,0.0294
2022-12-05,NURE,UDR,0.0490829445,98637.0,3970139.25,40.25,0.0083
2022-12-05,NURE,PSA,0.0483810305,13520.0,3913364.0,289.45,0.0031
2022-12-05,NURE,EQR,0.0472284751,60666.0,3820138.02,62.97,0.0125
2022-12-05,NURE,AVB,0.0462856357,21984.0,3743875.2,170.3,0.0133
2022-12-05,NURE,ESS,0.0446934598,16863.0,3615089.94,214.38,0.0186
2022-12-05,NURE,EXR,0.0437256907,22549.0,3536810.65,156.85,0.0282
2022-12-05,NURE,RHP,0.0294884421,27297.0,2385211.86,87.38,-0.0108
2022-12-05,NURE,IRT,0.0235147211,109753.0,1902019.49,17.33,0.007
2022-12-05,NURE,APLE,0.0216292999,105329.0,1749514.69,16.61,0.0067
2022-12-05,NURE,NSA,0.0202395389,42226.0,1637102.02,38.77,0.0292
2022-12-05,NURE,SHO,0.0133820758,105090.0,1082427.0,10.3,-0.0283
2022-12-05,NURE,PEB,0.0124961563,65043.0,1010768.22,15.54,-0.0288
2022-12-05,NURE,DRH,0.0115045447,104440.0,930560.4,8.91,-0.0078
2022-12-05,NURE,RLJ,0.0114772713,80377.0,928354.35,11.55,-0.0128
2022-12-05,NURE,XHR,0.0101772035,56616.0,823196.64,14.54,-0.03
2022-12-05,NURE,AIV,0.0075312689,75207.0,609176.7,8.1,0.0087
2022-12-12,NURE,HST,0.057852675,247686.0,4483116.6,18.1,0.0238
2022-12-12,NURE,MAA,0.0542493596,25693.0,4203888.66,163.62,0.0265
2022-12-12,NURE,CUBE,0.0515880197,92282.0,3997656.24,43.32,0.0229
2022-12-12,NURE,SUI,0.0509851323,27502.0,3950937.32,143.66,0.0132
2022-12-12,NURE,ELS,0.0502466168,60014.0,3893708.32,64.88,0.0042
2022-12-12,NURE,CPT,0.0500879295,33377.0,3881411.33,116.29,-0.0009
2022-12-12,NURE,AMH,0.0498106603,119060.0,3859925.2,32.42,-0.004
2022-12-12,NURE,PSA,0.0496713968,12770.0,3849133.4,301.42,0.0414
2022-12-12,NURE,UDR,0.0484461521,93156.0,3754186.8,40.3,0.0012
2022-12-12,NURE,EQR,0.0469810268,57297.0,3640651.38,63.54,0.0091
2022-12-12,NURE,AVB,0.0459646796,20763.0,3561892.65,171.55,0.0073
2022-12-12,NURE,ESS,0.0449311376,15927.0,3481801.47,218.61,0.0197
2022-12-12,NURE,EXR,0.0435892102,21295.0,3377812.9,158.62,0.0113
2022-12-12,NURE,RHP,0.030032163,25781.0,2327250.87,90.27,0.0331
2022-12-12,NURE,IRT,0.0239439103,103657.0,1855460.3,17.9,0.0329
2022-12-12,NURE,APLE,0.0218998304,99476.0,1697060.56,17.06,0.0271
2022-12-12,NURE,NSA,0.020086169,39880.0,1556516.4,39.03,0.0067
2022-12-12,NURE,SHO,0.0135637144,99252.0,1051078.68,10.59,0.0282
2022-12-12,NURE,PEB,0.0124775309,61430.0,966908.2,15.74,0.0129
2022-12-12,NURE,DRH,0.0117996032,98638.0,914374.26,9.27,0.0404
2022-12-12,NURE,RLJ,0.0115007897,75913.0,891218.62,11.74,0.0165
2022-12-12,NURE,XHR,0.010612707,53472.0,822399.36,15.38,0.0578
2022-12-12,NURE,AIV,0.0073968452,71028.0,573195.96,8.07,-0.0037
2022-12-19,NURE,ELS,0.0515403684,54234.0,3443316.66,63.49,-0.0214
2022-12-19,NURE,SUI,0.051389348,24441.0,3433227.27,140.47,-0.0222
2022-12-19,NURE,ESS,0.0508467843,16287.0,3396979.59,208.57,-0.0459
2022-12-19,NURE,UDR,0.0506442133,87996.0,3383446.2,38.45,-0.0459
2022-12-19,NURE,MAA,0.0506160495,21773.0,3381564.63,155.31,-0.0508
2022-12-19,NURE,CPT,0.0501287915,30338.0,3349011.82,110.39,-0.0507
2022-12-19,NURE,AVB,0.0501169513,20640.0,3348220.8,162.22,-0.0544
2022-12-19,NURE,EQR,0.0499588164,55954.0,3337656.1,59.65,-0.0612
2022-12-19,NURE,PSA,0.0497436334,11684.0,3323280.12,284.43,-0.0564
2022-12-19,NURE,HST,0.0495235944,197174.0,3308579.72,16.78,-0.0729
2022-12-19,NURE,CUBE,0.0489040753,82380.0,3267190.8,39.66,-0.0845
2022-12-19,NURE,EXR,0.0484610976,22068.0,3237596.28,146.71,-0.0751
2022-12-19,NURE,AMH,0.0480191566,105842.0,3208071.02,30.31,-0.0651
2022-12-19,NURE,RHP,0.0289473904,22672.0,1933921.6,85.3,-0.0551
2022-12-19,NURE,IRT,0.0234266343,92010.0,1565090.1,17.01,-0.0497
2022-12-19,NURE,APLE,0.0210812699,87424.0,1408400.64,16.11,-0.0557
2022-12-19,NURE,NSA,0.0186216084,34741.0,1244075.21,35.81,-0.0825
2022-12-19,NURE,SHO,0.0127763973,86481.0,853567.47,9.87,-0.068
2022-12-19,NURE,PEB,0.0118210602,54018.0,789743.16,14.62,-0.0712
2022-12-19,NURE,DRH,0.0109589824,86034.0,732149.34,8.51,-0.082
2022-12-19,NURE,RLJ,0.0108264893,66602.0,723297.72,10.86,-0.075
2022-12-19,NURE,XHR,0.0095762652,46767.0,639772.56,13.68,-0.1105
2022-12-19,NURE,AIV,0.0069780558,62325.0,466191.0,7.48,-0.0731
2023-01-09,NURE,ELS,0.0531215581,54392.0,3560500.32,65.46,0.031
2023-01-09,NURE,SUI,0.0525776978,24510.0,3524047.8,143.78,0.0236
2023-01-09,NURE,ESS,0.0517965841,16332.0,3471693.24,212.57,0.0192
2023-01-09,NURE,CPT,0.0513021759,30427.0,3438555.27,113.01,0.0237
2023-01-09,NURE,MAA,0.0507514509,21839.0,3401642.64,155.76,0.0029
2023-01-09,NURE,UDR,0.0506393819,88228.0,3394131.16,38.47,0.0005
2023-01-09,NURE,AVB,0.0501816873,20702.0,3363453.94,162.47,0.0015
2023-01-09,NURE,CUBE,0.049619273,82607.0,3325757.82,40.26,0.0151
2023-01-09,NURE,AMH,0.0491685494,106171.0,3295547.84,31.04,0.0241
2023-01-09,NURE,PSA,0.0491510533,11715.0,3294375.15,281.21,-0.0113
2023-01-09,NURE,EQR,0.0490679901,56123.0,3288807.8,58.6,-0.0176
2023-01-09,NURE,EXR,0.0486190582,22123.0,3258717.9,147.3,0.004
2023-01-09,NURE,HST,0.047804188,197784.0,3204100.8,16.2,-0.0346
2023-01-09,NURE,RHP,0.0274966911,22736.0,1842980.16,81.06,-0.0497
2023-01-09,NURE,IRT,0.0226260703,92246.0,1516524.24,16.44,-0.0335
2023-01-09,NURE,APLE,0.0204390265,87704.0,1369936.48,15.62,-0.0304
2023-01-09,NURE,NSA,0.0189555967,34818.0,1270508.82,36.49,0.019
2023-01-09,NURE,SHO,0.0121958033,86684.0,817430.12,9.43,-0.0446
2023-01-09,NURE,PEB,0.0107112141,54183.0,717924.75,13.25,-0.0937
2023-01-09,NURE,RLJ,0.0105531032,66792.0,707327.28,10.59,-0.0249
2023-01-09,NURE,DRH,0.0103225955,86269.0,691877.38,8.02,-0.0576
2023-01-09,NURE,XHR,0.0088680799,46913.0,594387.71,12.67,-0.0738
2023-01-09,NURE,AIV,0.0068544824,62592.0,459425.28,7.34,-0.0187
2023-01-23,NURE,ELS,0.052916057,54655.0,3736762.35,68.37,0.0445
2023-01-23,NURE,SUI,0.0516004805,24629.0,3643860.55,147.95,0.029
2023-01-23,NURE,CUBE,0.0509473714,83012.0,3597740.08,43.34,0.0765
2023-01-23,NURE,HST,0.0505466474,198744.0,3569442.24,17.96,0.1086
2023-01-23,NURE,ESS,0.0503964631,16410.0,3558836.7,216.87,0.0202
2023-01-23,NURE,AVB,0.0501815235,20801.0,3543658.36,170.36,0.0486
2023-01-23,NURE,UDR,0.050128504,88653.0,3539914.29,39.93,0.038
2023-01-23,NURE,CPT,0.0497320858,30573.0,3511920.51,114.87,0.0165
2023-01-23,NURE,AMH,0.0492658701,106685.0,3478997.85,32.61,0.0506
2023-01-23,NURE,EQR,0.049191516,56392.0,3473747.2,61.6,0.0512
2023-01-23,NURE,MAA,0.0488557386,21944.0,3450035.68,157.22,0.0094
2023-01-23,NURE,PSA,0.0484854375,11772.0,3423886.2,290.85,0.0343
2023-01-23,NURE,EXR,0.0476247284,22231.0,3363105.68,151.28,0.027
2023-01-23,NURE,RHP,0.0284193085,22847.0,2006880.48,87.84,0.0836
2023-01-23,NURE,IRT,0.0236943202,92699.0,1673216.95,18.05,0.0979
2023-01-23,NURE,APLE,0.0215412719,88133.0,1521175.58,17.26,0.105
2023-01-23,NURE,NSA,0.0190318167,34990.0,1343965.9,38.41,0.0526
2023-01-23,NURE,SHO,0.0126719984,87133.0,894855.91,10.27,0.0891
2023-01-23,NURE,PEB,0.0116567536,54478.0,823162.58,15.11,0.1404
2023-01-23,NURE,DRH,0.011131399,86762.0,786063.72,9.06,0.1297
2023-01-23,NURE,RLJ,0.0110334532,67110.0,779147.1,11.61,0.0963
2023-01-23,NURE,XHR,0.0096664846,47142.0,682616.16,14.48,0.1429
2023-01-23,NURE,AIV,0.0066947224,62867.0,472759.84,7.52,0.0245
2023-01-30,NURE,ELS,0.0513564469,46594.0,3152084.1,67.65,-0.0105
2023-01-30,NURE,HST,0.0511493164,169421.0,3139371.13,18.53,0.0317
2023-01-30,NURE,CUBE,0.0509725311,70765.0,3128520.65,44.21,0.0201
2023-01-30,NURE,UDR,0.0509279106,75575.0,3125782.0,41.36,0.0358
