date,label,NAV,cum_fundflow
2018-11-05,Green,31439160.0,0.0
2018-11-05,Traditional,30312041760.0,-118785000.0
2018-11-05,Green,31982400.0,0.0
2018-11-05,Traditional,30665501880.0,-134697000.0
2018-11-05,Green,32122800.0,0.0
2018-11-05,Traditional,30771901440.0,-70273000.0
2018-11-05,Green,32128200.0,0.0
2018-11-05,Traditional,30756637600.0,-70273000.0
2018-11-12,Green,32166480.0,0.0
2018-11-12,Traditional,30764269520.0,0.0
2018-11-12,Green,32247840.0,0.0
2018-11-12,Traditional,30799993050.000004,24266620.0
2018-11-12,Green,32152800.0,0.0
2018-11-12,Traditional,30758398440.0,32331620.0
2018-11-12,Green,31945560.0,0.0
2018-11-12,Traditional,30521208240.0,24279620.0
2018-11-12,Green,32369640.0,0.0
2018-11-12,Traditional,30831756280.0,-23592460.0
2018-11-19,Green,32412240.0,0.0
2018-11-19,Traditional,30841311060.0,-32344000.0
2018-11-19,Green,32389920.0,0.0
2018-11-19,Traditional,30502311840.0,-32344000.0
2018-11-19,Green,32347560.0,0.0
2018-11-19,Traditional,30530001110.0,-16087760.0
2018-11-19,Green,32224080.0,0.0
2018-11-19,Traditional,30445789910.0,-24098760.0
2018-11-26,Green,32331480.000000004,0.0
2018-11-26,Traditional,30521990110.0,0.0
2018-11-26,Green,32424960.0,0.0
2018-11-26,Traditional,30636290410.0,0.0
2018-11-26,Green,32629440.0,0.0
2018-11-26,Traditional,30995254620.000004,64971280.0
2018-11-26,Green,32621040.0,0.0
2018-11-26,Traditional,30941238070.0,-8090720.0
2018-11-26,Green,32918040.0,0.0
2018-11-26,Traditional,31283820000.0,40728510.0
2018-12-03,Green,33143520.0,0.0
2018-12-03,Traditional,31490281900.0,57400000.0
2018-12-03,Green,33950750.0,1380980.0
2018-12-03,Traditional,31041149300.0,90356000.0
2018-12-03,Green,34727875.0,1380980.0
2018-12-03,Traditional,31877922300.0,122808000.0
2018-12-03,Green,34329625.0,1380980.0
2018-12-03,Traditional,31420491000.0,97839000.0
2018-12-10,Green,34130250.0,0.0
2018-12-10,Traditional,31298251100.0,65680000.0
2018-12-10,Green,34053250.0,0.0
2018-12-10,Traditional,31378911500.000004,130968000.0
2018-12-10,Green,33499500.000000004,0.0
2018-12-10,Traditional,30849544500.0,139786200.0
2018-12-10,Green,33712250.0,0.0
2018-12-10,Traditional,30799309660.0,236086200.0
2018-12-10,Green,33773625.0,0.0
2018-12-10,Traditional,30741724600.0,244073200.0
2018-12-17,Green,32642500.0,0.0
2018-12-17,Traditional,29588427780.0,0.0
2018-12-17,Green,32966375.0,0.0
2018-12-17,Traditional,29645511560.0,-214788000.0
2018-12-17,Green,32654500.0,0.0
2018-12-17,Traditional,29082777540.0,-439306000.0
2018-12-17,Green,32225000.0,0.0
2018-12-17,Traditional,28702710180.000004,-431653000.0
2018-12-17,Green,31897250.0,0.0
2018-12-17,Traditional,28214031240.000004,-510938500.0
2018-12-24,Green,30611625.0,0.0
2018-12-24,Traditional,26995498850.000004,-171114570.0
2018-12-24,Green,31099750.0,0.0
2018-12-24,Traditional,27840929970.0,-257094570.0
2018-12-24,Green,31160375.0,0.0
2018-12-24,Traditional,27718869180.0,-412767570.0
2018-12-24,Green,31173375.0,0.0
2018-12-24,Traditional,27793588360.0,-420189570.0
2018-12-31,Green,31316000.0,0.0
2018-12-31,Traditional,27834824890.0,-14739120.0
2018-12-31,Green,30475375.0,0.0
2018-12-31,Traditional,27004281710.0,-260886120.0
2018-12-31,Green,30698875.0,0.0
2018-12-31,Traditional,27005434950.0,-421508120.0
2018-12-31,Green,30946125.000000004,0.0
2018-12-31,Traditional,27243122400.000004,-531683120.0
2019-01-07,Green,31073375.0,0.0
2019-01-07,Traditional,27488271390.0,-7440000.0
2019-01-07,Green,31810875.0,0.0
2019-01-07,Traditional,28090335730.0,30105000.0
2019-01-07,Green,31839625.0,0.0
2019-01-07,Traditional,28096231500.0,83746000.0
2019-01-07,Green,32317250.0,0.0
2019-01-07,Traditional,28547267760.0,137372500.0
2019-01-07,Green,32396625.0,0.0
2019-01-07,Traditional,28783821600.0,292532500.0
2019-01-14,Green,32281750.0,0.0
2019-01-14,Traditional,28673256040.0,7857800.0
2019-01-14,Green,32611875.0,0.0
2019-01-14,Traditional,28825642790.0,-116110200.0
2019-01-14,Green,32957500.0,0.0
2019-01-14,Traditional,29015714130.0,-139579200.0
2019-01-14,Green,33145125.000000004,0.0
2019-01-14,Traditional,29190981600.0,-108055200.0
2019-01-14,Green,51725895.0,18561270.0
2019-01-14,Traditional,29259867390.000004,-123895200.0
2019-01-14,Green,51502230.0,18561270.0
2019-01-14,Traditional,29148096820.0,-147327050.0
2019-01-14,Green,51406095.0,18561270.0
2019-01-14,Traditional,29202984380.0,-99813050.0
2019-01-14,Green,51445875.0,18561270.0
2019-01-14,Traditional,29266469220.0,-139418050.0
2019-01-14,Green,52134225.0,18561270.0
2019-01-14,Traditional,29610661200.0,-163106070.0
2019-01-28,Green,52754325.0,0.0
2019-01-28,Traditional,29939000000.0,48294000.0
2019-01-28,Green,53326650.0,0.0
2019-01-28,Traditional,30214960800.0,80794000.0
2019-01-28,Green,53678820.0,0.0
2019-01-28,Traditional,30458421600.0,80794000.0
2019-01-28,Green,53977560.0,0.0
2019-01-28,Traditional,30674896160.0,6563570.0
2019-01-28,Green,53619735.0,0.0
2019-01-28,Traditional,30662092230.0,189955570.0
2019-02-04,Green,54185625.0,0.0
2019-02-04,Traditional,31186541880.0,281622000.0
2019-02-04,Green,54418065.0,0.0
2019-02-04,Traditional,31597352850.0,515532960.0
2019-02-04,Green,54268500.0,0.0
2019-02-04,Traditional,31603392370.0,733802960.0
2019-02-04,Green,54637830.0,0.0
2019-02-04,Traditional,32133180300.0,992311960.0
2019-02-04,Green,54545595.0,0.0
2019-02-04,Traditional,32262508920.0,1110136060.0
2019-02-11,Green,54614040.0,0.0
2019-02-11,Traditional,32426634240.0,75717000.0
2019-02-11,Green,55530400.0,1400360.0
2019-02-11,Traditional,32219759200.0,84153000.0
2019-02-11,Green,56136400.0,1400360.0
2019-02-11,Traditional,32329213840.000004,17113000.0
2019-02-11,Green,56015200.0,1400360.0
2019-02-11,Traditional,32411283360.000004,-8165000.0
2019-02-11,Green,56492800.0,1400360.0
2019-02-11,Traditional,32644667040.0,25651000.0
2019-02-11,Green,56495800.0,1400360.0
2019-02-11,Traditional,32679596400.000004,68266060.0
2019-02-11,Green,56317200.0,1400360.0
2019-02-11,Traditional,32458252050.0,42754060.0
2019-02-11,Green,56428200.0,1400360.0
2019-02-11,Traditional,32637411000.0,194908060.0
2019-02-11,Green,56756600.0,1400360.0
2019-02-11,Traditional,32846531200.0,203368060.0
2019-02-25,Green,56224200.0,0.0
2019-02-25,Traditional,32646494889.02,51179761.92
2019-02-25,Green,56185600.0,0.0
2019-02-25,Traditional,32564217009.22,84967761.92
2019-02-25,Green,55945800.0,0.0
2019-02-25,Traditional,32451347502.82,127052761.92
2019-02-25,Green,56234200.0,0.0
2019-02-25,Traditional,32604409511.82,202457489.72
2019-02-25,Green,56168400.0,0.0
2019-02-25,Traditional,32460982774.38,152075489.72
2019-03-04,Green,56631400.0,0.0
2019-03-04,Traditional,32700187336.78,83730000.0
2019-03-04,Green,56827600.0,0.0
2019-03-04,Traditional,32929093346.1,226751000.0
2019-03-04,Green,56616600.0,0.0
2019-03-04,Traditional,33088058206.98,547332537.85
2019-03-04,Green,56331000.0,0.0
2019-03-04,Traditional,32983163297.54,505427675.29
2019-03-04,Green,56359400.0,0.0
2019-03-04,Traditional,33023046249.76,513807602.23
2019-03-11,Green,57032200.0,0.0
2019-03-11,Traditional,33673033141.6,159334000.0
2019-03-11,Green,57122600.0,0.0
2019-03-11,Traditional,33511778539.47,-146993236.5
2019-03-11,Green,57273600.0,0.0
2019-03-11,Traditional,33575199437.2,-232187082.93
2019-03-11,Green,57463800.0,0.0
2019-03-11,Traditional,33644812723.6,-240772082.93
2019-03-11,Green,57283600.0,0.0
2019-03-11,Traditional,33647598736.5,-120268523.43
2019-03-18,Green,56868000.0,0.0
2019-03-18,Traditional,33639318200.76,-457269249.5
2019-03-18,Green,56621800.0,0.0
2019-03-18,Traditional,33483556593.78,111193242.88
2019-03-18,Green,56651000.0,0.0
2019-03-18,Traditional,33551949357.78,77353417.72
2019-03-18,Green,57409000.0,0.0
2019-03-18,Traditional,34128316779.44,60287417.72
2019-03-18,Green,57059600.0,0.0
2019-03-18,Traditional,33884720643.06,60353155.6
2019-03-25,Green,57090400.0,0.0
2019-03-25,Traditional,33639318200.76,-512473315.14
2019-03-25,Green,54719240.0,-2854520.0
2019-03-25,Traditional,34098617091.69,-100190786.96999997
2019-03-25,Green,54103640.0,-2854520.0
2019-03-25,Traditional,33756816074.8,-352544019.33
2019-03-25,Green,54612270.0,-2854520.0
2019-03-25,Traditional,33899392791.11,-291784019.33
2019-03-25,Green,54347410.0,-2854520.0
2019-03-25,Traditional,33836161313.570004,-300485019.33
2019-04-01,Green,54507010.0,0.0
2019-04-01,Traditional,34103492430.24,52770137.07
2019-04-01,Green,54964720.0,0.0
2019-04-01,Traditional,34103492430.24,52770137.07
2019-04-01,Green,54948570.0,0.0
2019-04-01,Traditional,34136408886.640003,105222137.07
2019-04-01,Green,54800180.0,0.0
2019-04-01,Traditional,34156327119.6,183882047.02999997
2019-04-01,Green,55065610.0,0.0
2019-04-01,Traditional,34391293827.6,183882047.02999997
2019-04-08,Green,54826020.0,0.0
2019-04-08,Traditional,34186150377.94,-17264445.98
2019-04-08,Green,54379710.0,0.0
2019-04-08,Traditional,33994357228.35,-17264445.98
2019-04-08,Green,54966810.0,0.0
2019-04-08,Traditional,34334887922.52,-17264445.98
2019-04-08,Green,54944390.0,0.0
2019-04-08,Traditional,34308435965.16,-8480077.46
2019-04-08,Green,55266250.0,0.0
2019-04-08,Traditional,34463198710.88,-25896364.7
2019-04-15,Green,55024950.0,0.0
2019-04-15,Traditional,34249107731.74,-26403209.86
2019-04-15,Green,53980710.0,0.0
2019-04-15,Traditional,33478501159.68,-34713223.519999996
2019-04-15,Green,53443580.0,0.0
2019-04-15,Traditional,33153506946.32,-43140884.63999999
2019-04-15,Green,53920290.0,0.0
2019-04-15,Traditional,33427817521.04,-34657884.63999999
2019-04-22,Green,53107660.0,0.0
2019-04-22,Traditional,33044718062.39,5045.09
2019-04-22,Green,53833270.0,0.0
2019-04-22,Traditional,33373506403.17,-84524954.91
2019-04-22,Green,54344750.0,0.0
2019-04-22,Traditional,33655081477.270004,-75965954.91
2019-04-22,Green,54346080.0,0.0
2019-04-22,Traditional,33653005150.05,-15526540.529999994
2019-04-22,Green,54904870.0,0.0
2019-04-22,Traditional,33876206073.6,-49939351.379999995
2019-04-29,Green,54395860.0,0.0
2019-04-29,Traditional,33548405644.35,72296.07
2019-04-29,Green,54917030.0,0.0
2019-04-29,Traditional,33867627836.79,-8494512.33
2019-04-29,Green,55081570.0,0.0
2019-04-29,Traditional,33855410836.870003,-51889512.33
2019-04-29,Green,55261120.0,0.0
2019-04-29,Traditional,33856609586.94,-77950512.33
2019-04-29,Green,55653660.0,0.0
2019-04-29,Traditional,34135089505.0,-95282088.27
2019-05-06,Green,55549540.0,0.0
2019-05-06,Traditional,33991340088.36,-34877588.4
2019-05-06,Green,54632220.0,0.0
2019-05-06,Traditional,33360675321.54,-43576840.019999996
2019-05-06,Green,54355580.0,0.0
2019-05-06,Traditional,33298485779.64,-66920738.22
2019-05-06,Green,54638680.0,0.0
2019-05-06,Traditional,33338462612.0,-135487737.62
2019-05-06,Green,55197660.0,0.0
2019-05-06,Traditional,33639318200.76,-186856053.62
2019-05-13,Green,55101140.0,0.0
2019-05-13,Traditional,33590987461.88,-17382000.0
2019-05-13,Green,55138190.0,0.0
2019-05-13,Traditional,33669599150.2,-43142203.42
2019-05-13,Green,56982900.0,1451005.0
2019-05-13,Traditional,33756869268.980003,-156209587.72
2019-05-13,Green,57234255.0,1451005.0
2019-05-13,Traditional,33967281367.76,-138530587.94
2019-05-13,Green,57145725.0,1451005.0
2019-05-13,Traditional,33877563388.76,-147321615.38
2019-05-20,Green,56566770.0,0.0
2019-05-20,Traditional,33343877409.92,-17562659.8
2019-05-20,Green,57120375.0,0.0
2019-05-20,Traditional,33673525307.1,-63486.5700000003
2019-05-20,Green,57057000.0,0.0
2019-05-20,Traditional,33741844131.4,-8798428.27
2019-05-20,Green,57196815.0,0.0
2019-05-20,Traditional,33814279728.6,-17249022.47
2019-05-20,Green,57403515.0,0.0
2019-05-20,Traditional,33911384630.44,-16439510.879999999
2019-05-20,Green,56799795.0,0.0
2019-05-20,Traditional,33583153594.320004,9972489.120000001
2019-05-20,Green,56044170.0,0.0
2019-05-20,Traditional,33155501546.640003,10207974.48
2019-05-20,Green,56105790.0,0.0
2019-05-20,Traditional,33311549881.68,27409974.48
2019-05-20,Green,56478435.0,0.0
2019-05-20,Traditional,33508345988.16,27506536.14
2019-06-03,Green,56510025.0,0.0
2019-06-03,Traditional,33622225484.63,17408058.72
2019-06-03,Green,56353830.0,0.0
2019-06-03,Traditional,33465031418.61,-8686679.240000002
2019-06-03,Green,57392790.0,0.0
2019-06-03,Traditional,34104877033.11,-69336225.56
2019-06-03,Green,57326685.0,0.0
2019-06-03,Traditional,34031992657.92,-184415361.71
2019-06-03,Green,57526365.0,0.0
2019-06-03,Traditional,34103906796.0,-219794413.55
2019-06-10,Green,57575700.0,0.0
2019-06-10,Traditional,33980341712.79,-35523193.0
2019-06-10,Green,57625230.0,0.0
2019-06-10,Traditional,34011216649.8,-62022103.239999995
2019-06-10,Green,57647850.0,0.0
2019-06-10,Traditional,34188477854.04,281206.40000000596
2019-06-10,Green,57900765.0,0.0
2019-06-10,Traditional,34353489624.72,27234746.840000007
2019-06-10,Green,57747300.0,0.0
2019-06-10,Traditional,34416232761.12,36274443.80000001
2019-06-17,Green,58194825.0,0.0
2019-06-17,Traditional,34816991034.71,35961301.24
2019-06-17,Green,58115850.0,0.0
2019-06-17,Traditional,34835678475.51,108520331.42000002
2019-06-17,Green,58242405.0,0.0
2019-06-17,Traditional,35106031437.090004,163049628.44000003
2019-06-17,Green,58407765.0,0.0
2019-06-17,Traditional,35335874013.439995,226869195.33000004
2019-06-17,Green,57641220.0,0.0
2019-06-17,Traditional,34912779224.0,236322113.09000003
2019-06-24,Green,58673600.0,1477980.0
2019-06-24,Traditional,34578460325.100006,-99405648.0
2019-06-24,Green,58208400.0,1477980.0
2019-06-24,Traditional,34113219891.750004,-125965081.05
2019-06-24,Green,56918800.0,1477980.0
2019-06-24,Traditional,33415775619.56,-134781234.9
2019-06-24,Green,57680200.0,1477980.0
2019-06-24,Traditional,33582639562.140003,-56607234.900000006
2019-06-24,Green,53774135.0,-2848035.0
2019-06-24,Traditional,33568494278.38,-239496234.9
2019-07-01,Green,53760815.0,0.0
2019-07-01,Traditional,33753782589.18,262590000.0
2019-07-01,Green,54511360.0,0.0
2019-07-01,Traditional,34291633313.86,236573345.04
2019-07-01,Green,55161820.0,0.0
2019-07-01,Traditional,34850677393.62,334711600.19
2019-07-01,Green,55006605.0,0.0
2019-07-01,Traditional,34724208296.759995,343838541.53
2019-07-08,Green,55312780.0,0.0
2019-07-08,Traditional,34879854538.44,54758910.72
2019-07-08,Green,55508140.0,0.0
2019-07-08,Traditional,34999554398.68,19404814.159999996
2019-07-08,Green,55871480.0,0.0
2019-07-08,Traditional,35283620534.759995,128491566.94
2019-07-08,Green,55209735.0,0.0
2019-07-08,Traditional,34887962486.02,164894640.14
2019-07-08,Green,55233230.0,0.0
2019-07-08,Traditional,34807533878.28,166210408.54
2019-07-15,Green,55291875.0,0.0
2019-07-15,Traditional,34790234327.4,-17299550.88
2019-07-15,Green,55247660.0,0.0
2019-07-15,Traditional,34699275918.04,-34371796.12
2019-07-15,Green,54990140.0,0.0
2019-07-15,Traditional,34544536016.200005,-60881136.81999999
2019-07-15,Green,54879325.0,0.0
2019-07-15,Traditional,34423211663.52,-166710008.22
2019-07-15,Green,53918990.0,0.0
2019-07-15,Traditional,33689699324.64,-333522976.38
2019-07-22,Green,53702910.0,0.0
2019-07-22,Traditional,33732192605.32,61804130.58
2019-07-22,Green,54309340.0,0.0
2019-07-22,Traditional,34134056925.97,88738825.84
2019-07-22,Green,55662210.0,1467820.0
2019-07-22,Traditional,34417772846.64,345194686.55
2019-07-22,Green,55682730.0,1467820.0
2019-07-22,Traditional,34237666975.74,363805216.67
2019-07-22,Green,55805850.0,1467820.0
2019-07-22,Traditional,34382348656.88,364317938.12
2019-07-29,Green,56176350.0,0.0
2019-07-29,Traditional,34555660430.21999,44561994.16
2019-07-29,Green,56283700.0,0.0
2019-07-29,Traditional,34815926548.8,27954144.889999997
2019-07-29,Green,55732130.0,0.0
2019-07-29,Traditional,34685343622.8,37797711.29
2019-07-29,Green,55676080.0,0.0
2019-07-29,Traditional,34673252586.61,29606489.81
2019-07-29,Green,55977990.0,0.0
2019-07-29,Traditional,34741627612.32,-76970727.38
2019-08-05,Green,54732920.0,0.0
2019-08-05,Traditional,34023456132.54,-26669402.64
2019-08-05,Green,55515910.0,0.0
2019-08-05,Traditional,34394942032.12,-43475917.06
2019-08-05,Green,55858100.0,0.0
2019-08-05,Traditional,34698926925.96,-69291849.42
2019-08-05,Green,56743500.0,0.0
2019-08-05,Traditional,35178620695.200005,-158493266.34
2019-08-05,Green,56809240.0,0.0
2019-08-05,Traditional,35108666531.4,-212991270.54000002
2019-08-12,Green,56824630.0,0.0
2019-08-12,Traditional,34909100767.799995,-99385121.22
2019-08-12,Green,56820450.0,0.0
2019-08-12,Traditional,35091669735.36,36766293.78
2019-08-12,Green,55922510.0,0.0
2019-08-12,Traditional,34546362001.71,36866357.94
2019-08-12,Green,58013865.0,1471645.0
2019-08-12,Traditional,34984025367.9,90983931.06
2019-08-12,Green,58554990.0,1471645.0
2019-08-12,Traditional,35296625700.83,82107260.46000001
2019-08-19,Green,59088315.0,0.0
2019-08-19,Traditional,35595198010.8,331804.33
2019-08-19,Green,58716255.0,0.0
2019-08-19,Traditional,35245482147.36,-63275494.07
2019-08-19,Green,58869720.0,0.0
2019-08-19,Traditional,35392482035.48,-63196549.51
2019-08-19,Green,59256795.0,0.0
2019-08-19,Traditional,35546272012.68,-71753617.17
2019-08-19,Green,58453005.0,0.0
2019-08-19,Traditional,35037880338.56,-69884898.01
2019-08-26,Green,58823115.0,0.0
2019-08-26,Traditional,35397130189.85,45726882.96
2019-08-26,Green,58686420.0,0.0
2019-08-26,Traditional,35310473973.78,110301556.96000001
2019-08-26,Green,58837545.0,0.0
2019-08-26,Traditional,35424273288.4,92325675.54
2019-08-26,Green,59183280.0,0.0
2019-08-26,Traditional,35763271506.09,147950527.34
2019-08-26,Green,59291310.0,0.0
2019-08-26,Traditional,35771512439.939995,101915838.11000001
2019-08-26,Green,59498595.0,0.0
2019-08-26,Traditional,36235417009.6,204243821.73000002
2019-08-26,Green,60004620.0,0.0
2019-08-26,Traditional,36651537722.94,316170031.73
2019-08-26,Green,59768475.0,0.0
2019-08-26,Traditional,36369864257.76,307426508.45000005
2019-08-26,Green,59896005.0,0.0
2019-08-26,Traditional,36414612190.99,270378863.97
2019-09-09,Green,59744880.0,0.0
2019-09-09,Traditional,36204399685.38,-27283373.68
2019-09-09,Green,59162220.0,0.0
2019-09-09,Traditional,35874836238.74,29071770.1
2019-09-09,Green,59535840.0,0.0
2019-09-09,Traditional,35941210103.4,29176592.270000003
2019-09-09,Green,59511465.0,0.0
2019-09-09,Traditional,36092884468.12,1671949.2700000033
2019-09-09,Green,59282925.0,0.0
2019-09-09,Traditional,35691954646.81,1950392.5700000033
2019-09-16,Green,59749560.0,0.0
2019-09-16,Traditional,36095757462.5,64307583.34
2019-09-16,Green,60151065.0,0.0
2019-09-16,Traditional,36475910966.25,73651933.34
2019-09-16,Green,60018660.0,0.0
2019-09-16,Traditional,36390766416.88,101789074.19
2019-09-16,Green,60017490.0,0.0
2019-09-16,Traditional,36596150481.41,185799364.79
2019-09-16,Green,59954310.0,0.0
2019-09-16,Traditional,36591528257.1,204680959.07999998
2019-09-23,Green,59916090.0,0.0
2019-09-23,Traditional,36638790670.02,254448.84
2019-09-23,Green,60013200.0,0.0
2019-09-23,Traditional,36123396269.76,-168099551.16
2019-09-23,Green,60206835.0,0.0
2019-09-23,Traditional,36167225555.2,-186627551.16
2019-09-23,Green,59877675.0,0.0
2019-09-23,Traditional,36793320652.06,128892448.84
2019-09-23,Green,59778420.0,0.0
2019-09-23,Traditional,36677272799.44,213805158.4
2019-09-30,Green,55308600.0,-4598340.0
2019-09-30,Traditional,36757908329.420006,9689534.92
2019-09-30,Green,54895140.0,-4598340.0
2019-09-30,Traditional,36212654048.64,-166848380.98000002
2019-09-30,Green,54816300.0,-4598340.0
2019-09-30,Traditional,36163609884.16,-74321214.90000002
2019-09-30,Green,55252800.0,-4598340.0
2019-09-30,Traditional,36589017741.3,-19135926.94000002
2019-09-30,Green,55551060.0,-4598340.0
2019-09-30,Traditional,36796494555.450005,-28224891.34000002
2019-10-07,Green,55541700.0,0.0
2019-10-07,Traditional,36687465760.04,-18510482.55
2019-10-07,Green,55320120.0,0.0
2019-10-07,Traditional,36510919013.89,-17953493.05
2019-10-07,Green,55374480.0,0.0
2019-10-07,Traditional,36581979684.25,-17734741.39
2019-10-07,Green,55482840.0,0.0
2019-10-07,Traditional,36660018774.96,28779018.759999998
2019-10-07,Green,55467540.0,0.0
2019-10-07,Traditional,36637627591.64,10326518.259999998
2019-10-14,Green,55327320.0,0.0
2019-10-14,Traditional,36664358303.76,18849293.74
2019-10-14,Green,55379160.0,0.0
2019-10-14,Traditional,36728887511.16,28194510.46
2019-10-14,Green,55438020.0,0.0
2019-10-14,Traditional,36673338160.98,-27354839.72
2019-10-14,Green,55402380.0,0.0
2019-10-14,Traditional,36958035332.48,28719672.939999998
2019-10-14,Green,55775340.0,0.0
2019-10-14,Traditional,37309014377.7,75795818.86
2019-10-21,Green,56333160.0,0.0
2019-10-21,Traditional,37659752363.52,58219703.58
2019-10-21,Green,56147580.0,0.0
2019-10-21,Traditional,37531223341.92,68080148.58
2019-10-21,Green,56162700.0,0.0
2019-10-21,Traditional,37622410002.65,68324567.58
2019-10-21,Green,56182680.0,0.0
2019-10-21,Traditional,37643885289.08,125439972.63
2019-10-21,Green,55634400.0,0.0
2019-10-21,Traditional,37278692378.19,144563478.01
2019-10-28,Green,55548000.0,0.0
2019-10-28,Traditional,37118101443.15,37710707.46
2019-10-28,Green,55506240.0,0.0
2019-10-28,Traditional,37278956173.200005,75493271.23
2019-10-28,Green,55618020.0,0.0
2019-10-28,Traditional,37523622003.48,66138389.830000006
2019-10-28,Green,55790640.0,0.0
2019-10-28,Traditional,37440879336.9,94614121.45
2019-10-28,Green,51295860.0,-4649220.0
2019-10-28,Traditional,37486676362.52,132458945.89
2019-11-04,Green,51013380.0,0.0
2019-11-04,Traditional,37264574711.88,56645969.56
2019-11-04,Green,50397270.0,0.0
2019-11-04,Traditional,36688453269.0,94390433.18
2019-11-04,Green,50537025.0,0.0
2019-11-04,Traditional,36859977864.22,178020002.06
2019-11-04,Green,49889565.0,0.0
2019-11-04,Traditional,36506956766.02,196743892.28
2019-11-04,Green,49706415.0,0.0
2019-11-04,Traditional,36418275703.16,187988815.82
2019-11-11,Green,49655265.0,0.0
2019-11-11,Traditional,36608963133.21,118519941.67
2019-11-11,Green,49123965.0,0.0
2019-11-11,Traditional,36330575687.49,136970588.13
2019-11-11,Green,49625235.0,0.0
2019-11-11,Traditional,36505501528.75,-7731470.610000014
2019-11-11,Green,50072220.0,0.0
2019-11-11,Traditional,36884602941.78001,47259198.40999999
2019-11-11,Green,50384730.0,0.0
2019-11-11,Traditional,37121882600.32,84269744.94999999
2019-11-18,Green,50539995.0,0.0
2019-11-18,Traditional,37265276519.67,-36670232.2
2019-11-18,Green,50617545.0,0.0
2019-11-18,Traditional,37325467579.84,-36500828.730000004
2019-11-18,Green,50403375.0,0.0
2019-11-18,Traditional,37271072299.18,-54900868.410000004
2019-11-18,Green,49625895.0,0.0
2019-11-18,Traditional,36774793774.16,-26854406.010000005
2019-11-18,Green,49607745.0,0.0
2019-11-18,Traditional,36611696613.060005,-53967550.85000001
2019-11-25,Green,49942200.0,0.0
2019-11-25,Traditional,36763591856.2,27815619.02
2019-11-25,Green,50716710.0,0.0
2019-11-25,Traditional,37246874556.32,18901760.22
2019-11-25,Green,50926260.0,0.0
2019-11-25,Traditional,37473931918.33,65661149.78
2019-11-25,Green,50687670.0,0.0
2019-11-25,Traditional,37293931057.24,65959697.54
2019-12-02,Green,49981635.0,0.0
2019-12-02,Traditional,36643706310.72,-74417925.4
2019-12-02,Green,50261805.0,0.0
2019-12-02,Traditional,36845718066.36,-120014507.08000001
2019-12-02,Green,51872780.0,1523085.0
2019-12-02,Traditional,36951391097.28,-165912380.92000002
2019-12-02,Green,51948260.0,1523085.0
2019-12-02,Traditional,36933018983.7,-212170497.4
2019-12-02,Green,52116560.0,1523085.0
2019-12-02,Traditional,36930602507.89,-286150203.39
2019-12-09,Green,52202240.0,0.0
2019-12-09,Traditional,36990765976.8,526593.41
2019-12-09,Green,51790670.0,0.0
2019-12-09,Traditional,36752336998.630005,-27344189.87
2019-12-09,Green,51196180.0,0.0
2019-12-09,Traditional,36368598873.450005,-45768296.45
2019-12-09,Green,50595400.0,0.0
2019-12-09,Traditional,35805125267.91,-109801429.97
2019-12-09,Green,50650990.0,0.0
2019-12-09,Traditional,35807407902.86,-127328159.87
2019-12-16,Green,50890350.0,0.0
2019-12-16,Traditional,36053163965.0,119120.84
2019-12-16,Green,50434070.0,0.0
2019-12-16,Traditional,35698467037.65,-17986603.16
2019-12-16,Green,50851760.0,0.0
2019-12-16,Traditional,35573325588.79,-198286603.16
2019-12-16,Green,52564225.0,1495640.0
2019-12-16,Traditional,35961389309.590004,-126054603.16
2019-12-16,Green,52805025.0,1495640.0
2019-12-16,Traditional,36189094100.19,-135163603.16
2019-12-23,Green,52472350.0,0.0
2019-12-23,Traditional,36322836659.65,348929962.6
2019-12-23,Green,55644485.0,2998420.0
2019-12-23,Traditional,36397098152.73,367373800.5
2019-12-23,Green,55820975.0,2998420.0
2019-12-23,Traditional,36597649970.49,376502800.5
2019-12-23,Green,55495930.0,2998420.0
2019-12-23,Traditional,36721550592.48,376775265.63
2019-12-30,Green,55561420.0,0.0
2019-12-30,Traditional,36764109791.54,18619036.4
2019-12-30,Green,55939005.0,0.0
2019-12-30,Traditional,37071490218.84,46485858.0
2019-12-30,Green,56679660.0,1511865.0
2019-12-30,Traditional,36472458424.5,-18413758.32
2019-12-30,Green,57169100.0,1511865.0
2019-12-30,Traditional,36754974707.1,-54467137.32
2020-01-06,Green,56911460.0,0.0
2020-01-06,Traditional,36779047256.64,179708.1
2020-01-06,Green,56190220.0,0.0
2020-01-06,Traditional,36386357187.6,38003067.660000004
2020-01-06,Green,56439880.0,0.0
2020-01-06,Traditional,36558707148.0,74684392.06
2020-01-06,Green,54765920.0,-1485260.0
2020-01-06,Traditional,36422677168.0,-53393038.34
2020-01-06,Green,55189570.0,-1485260.0
2020-01-06,Traditional,36709471082.08,-52894825.940000005
2020-01-13,Green,57230090.0,1491610.0
2020-01-13,Traditional,37172464835.55,37096576.32
2020-01-13,Green,57027740.0,1491610.0
2020-01-13,Traditional,37033609036.0,37554654.27
2020-01-13,Green,57435860.0,1491610.0
2020-01-13,Traditional,37375271101.4,56638460.83
2020-01-13,Green,58020680.0,1491610.0
2020-01-13,Traditional,37678140438.93,56840144.48
2020-01-13,Green,58110740.0,1491610.0
2020-01-13,Traditional,37761614393.6,104426609.22999999
2020-01-13,Green,58447230.0,1491610.0
