ETFG Date,Composite Ticker,Constituent Ticker,Weight,Shares Held,Market Value
2023-07-03,NURE,HT,0.0011978833,10311.0,64649.97
2023-07-03,VNQ,PLD,0.08298,39645796.0,4937883892.000001
2023-07-03,VNQ,AMT,0.06202,20007874.0,3690252281.0
2023-07-03,VNQ,EQIX,0.0503,4014799.0,2993233394.0
2023-07-03,VNQ,CCI,0.03542,18618373.0,2107786007.0
2023-07-03,VNQ,PSA,0.03234,6792541.0,1924326865.0
2023-07-03,VNQ,O,0.02833,28358377.0,1685621929.0
2023-07-03,VNQ,WELL,0.02578,20557208.0,1533773289.0
2023-07-03,VNQ,SPG,0.02408,13627247.0,1432905022.0
2023-07-03,VNQ,DLR,0.02046,11881021.0,1217329412.0
2023-07-03,VNQ,VICI,0.0196,37712749.0,1166455327.0
2023-07-03,VNQ,AVB,0.01757,6010913.0,1045778644.0
2023-07-03,VNQ,SBAC,0.01733,4650489.0,1031385450.0
2023-07-03,VNQ,CBRE,0.0168,13342506.0,999620550.0
2023-07-03,VNQ,EQR,0.01518,14853563.0,903096630.0
2023-07-03,VNQ,WY,0.01515,31464794.0,901780996.0
2023-07-03,VNQ,INVH,0.01496,26268514.0,889977254.0
2023-07-03,VNQ,EXR,0.01405,5796176.0,836214312.0
2023-07-03,VNQ,ARE,0.01346,7056584.0,800640021.0
2023-07-03,VNQ,VTR,0.01245,17175063.0,740932218.0
2023-07-03,VNQ,MAA,0.01237,5005866.0,736162654.0
2023-07-03,VNQ,SUI,0.01137,5341761.0,676427195.0
2023-07-03,VNQ,IRM,0.01124,12517792.0,668700449.0
2023-07-03,VNQ,WPC,0.0107,9182650.0,636908604.0
2023-07-03,VNQ,ESS,0.01005,2767567.0,597960526.0
2023-07-03,VNQ,GLPI,0.00911,11263224.0,542211603.0
2023-07-03,VNQ,UDR,0.00895,13425385.0,532585023.0
2023-07-03,VNQ,HST,0.00855,30631402.0,508481273.0
2023-07-03,VNQ,KIM,0.00822,26613482.0,489155799.0
2023-07-03,VNQ,ELS,0.00806,7593339.0,479671225.0
2023-07-03,VNQ,CPT,0.00804,4580973.0,478574249.0
2023-07-03,VNQ,REXR,0.00789,8620243.0,469286029.0
2023-07-03,VNQ,PEAK,0.00788,23483538.0,468731418.0
2023-07-03,VNQ,LSI,0.00782,3653009.0,465356817.0
2023-07-03,VNQ,AMH,0.00743,12904101.0,442352582.0
2023-07-03,VNQ,CUBE,0.00723,9682222.0,430277946.0
2023-07-03,VNQ,REG,0.00626,6619117.0,372457714.0
2023-07-03,VNQ,COLD,0.00571,11595754.0,339755592.0
2023-07-03,VNQ,LAMR,0.00567,3754768.0,337478548.0
2023-07-03,VNQ,NNN,0.00559,7816903.0,332531054.0
2023-07-03,VNQ,EGP,0.00525,1899487.0,312674555.0
2023-07-03,VNQ,BXP,0.00523,6396418.0,311313664.0
2023-07-03,VNQ,HR,0.00511,16347418.0,304225449.0
2023-07-03,VNQ,OHI,0.00504,10057390.0,299810796.0
2023-07-03,VNQ,Z,0.00504,6578113.0,300027734.0
2023-07-03,VNQ,FR,0.00496,5676069.0,295042067.0
2023-07-03,VNQ,JLL,0.00482,2043926.0,286844575.0
2023-07-03,VNQ,FRT.UN,0.00467,3149494.0,277785371.0
2023-07-03,VNQ,STAG,0.0045,7700840.0,267989232.0
2023-07-03,VNQ,BRX,0.00434,12901914.0,258425337.0
2023-07-03,VNQ,ADC,0.0042,3874533.0,249868633.0
2023-07-03,VNQ,SRC,0.00398,6066285.0,236949092.0
2023-07-03,VNQ,AIRC-W,0.00373,6401242.0,222059085.0
2023-07-03,VNQ,TRNO,0.00366,3553945.0,217963447.0
2023-07-03,VNQ,MPW,0.00356,25686181.0,211910993.0
2023-07-03,VNQ,RHP,0.00347,2253537.0,206716949.0
2023-07-03,VNQ,KRG,0.00308,9416295.0,183052775.0
2023-07-03,VNQ,RYN,0.00296,6014642.0,176349303.0
2023-07-03,VNQ,IRT,0.0028,9634943.0,166395466.0
2023-07-03,VNQ,PCH,0.00268,3430959.0,159642522.0
2023-07-03,VNQ,EPRT,0.00257,6389609.0,152903343.0
2023-07-03,VNQ,PECO US,0.00245,5034347.0,146046406.0
2023-07-03,VNQ,DOC,0.00235,10240175.0,139880791.0
2023-07-03,VNQ,APLE,0.00228,9353502.0,135906384.0
2023-07-03,VNQ,EPR,0.00227,3231484.0,134785198.0
2023-07-03,VNQ,NSA,0.00222,3601107.0,131836527.0
2023-07-03,VNQ,LXP,0.00218,12559462.0,129864837.0
2023-07-03,VNQ,KRC,0.00218,4776658.0,129638498.0
2023-07-03,VNQ,CUZ,0.00218,6512336.0,129725733.0
2023-07-03,VNQ,BNL.UN,0.00212,8036625.0,126014280.0
2023-07-03,VNQ,PK,0.00207,9527226.0,123282304.0
2023-07-03,VNQ,SBRA,0.00188,9923484.0,111738430.0
2023-07-03,VNQ,HHC,0.00188,1502314.0,112027555.0
2023-07-03,VNQ,ZG,0.00187,2483685.0,111244251.0
2023-07-03,VNQ,OFC,0.00185,4830018.0,110221011.0
2023-07-03,VNQ,EQC,0.00164,4775066.0,97650100.0
2023-07-03,VNQ,NHI,0.00163,1862584.0,97059252.0
2023-07-03,VNQ,SITC,0.00162,8085373.0,96377646.0
2023-07-03,VNQ,FCPT,0.0016,3695262.0,94968233.0
2023-07-03,VNQ,VNO,0.0016,7002235.0,94950307.0
2023-07-03,VNQ,HIW,0.00157,4526339.0,93604691.0
2023-07-03,VNQ,SKT,0.00155,4521292.0,92098718.0
2023-07-03,VNQ,OUT,0.00153,6375126.0,91291804.0
2023-07-03,VNQ,MAC,0.0015,9230705.0,88983996.0
2023-07-03,VNQ,DEI,0.00147,7547038.0,87545641.0
2023-07-03,VNQ,DBRG.UN,0.00145,6939293.0,86463591.0
2023-07-03,VNQ,SHO,0.00141,8492523.0,83821202.0
2023-07-03,VNQ,CTRE,0.00139,4271877.0,82874414.0
2023-07-03,VNQ,IIPR,0.00134,1202080.0,79457488.0
2023-07-03,VNQ,PEB,0.00122,5363428.0,72728084.0
2023-07-03,VNQ,DRH,0.0012,9059402.0,71116306.0
2023-07-03,VNQ,RLJ,0.0012,6938237.0,71325076.0
2023-07-03,VNQ,JOE,0.00118,1504061.0,69953877.0
2023-07-03,VNQ,UE,0.00113,5046663.0,67272018.0
2023-07-03,VNQ,JBGS,0.00111,4650337.0,65848772.0
2023-07-03,VNQ,ROIC,0.0011,5364484.0,65446705.0
2023-07-03,VNQ,GTY,0.0011,1907432.0,65367695.0
2023-07-03,VNQ,KW,0.00108,4148362.0,64009226.0
2023-07-03,VNQ,SLG.UN,0.00107,2761498.0,63873449.0
2023-07-03,VNQ,IVT,0.00105,2898074.0,62279610.0
2023-07-10,NURE,AVB,0.0512141434,14360.0,2761571.6
2023-07-10,NURE,EQR,0.0511387638,41243.0,2757506.98
2023-07-10,NURE,AMH,0.0506633424,76012.0,2731871.28
2023-07-10,NURE,ELS,0.0504823828,41313.0,2722113.57
2023-07-10,NURE,ESS,0.0503148193,11580.0,2713078.2
2023-07-10,NURE,LSI,0.0501987857,20247.0,2706821.43
2023-07-10,NURE,UDR,0.0501150162,63271.0,2702304.41
2023-07-10,NURE,INVH,0.0499808705,77556.0,2695071.0
2023-07-10,NURE,SUI,0.0498170971,20375.0,2686240.0
2023-07-10,NURE,HST,0.0497592985,150822.0,2683123.38
2023-07-10,NURE,EXR,0.0495709833,17877.0,2672969.04
2023-07-10,NURE,PSA,0.0494021067,9157.0,2663862.87
2023-07-10,NURE,MAA,0.049055132,17248.0,2645153.28
2023-07-10,NURE,CUBE,0.0489630947,58854.0,2640190.44
2023-07-10,NURE,CPT,0.0477782805,23599.0,2576302.83
2023-07-10,NURE,RHP,0.0335877712,18708.0,1811121.48
2023-07-10,NURE,AIRC-W,0.0313294016,47228.0,1689345.56
2023-07-10,NURE,IRT,0.023683548,71027.0,1277065.46
2023-07-10,NURE,APLE,0.0195611869,67355.0,1054779.3
2023-07-10,NURE,PK,0.017216958,68313.0,928373.67
2023-07-10,NURE,NSA,0.0171078422,25971.0,922489.92
2023-07-10,NURE,SHO,0.0127535489,65495.0,687697.5
2023-07-10,NURE,PEB,0.0104407314,38934.0,562985.64
2023-07-10,NURE,DRH,0.0102245176,66345.0,551326.95
2023-07-10,NURE,RLJ,0.0099314073,50331.0,535521.84
2023-07-10,NURE,SVC,0.0087822889,52501.0,473559.02
2023-07-10,NURE,WRE,0.0084838314,27742.0,457465.58
2023-07-10,NURE,XHR,0.0084375965,34625.0,454972.5
2023-07-10,NURE,AIV,0.0073389565,46999.0,395731.58
2023-07-10,NURE,NXRT,0.0063069557,7222.0,340083.98
2023-07-10,NURE,CSR,0.0055301112,4731.0,298194.93
2023-07-10,NURE,UMH,0.005378392,17858.0,290013.92
2023-07-10,NURE,INN,0.0042482135,33987.0,229072.38
2023-07-10,NURE,CLDT,0.0027835781,15442.0,150096.24
2023-07-10,NURE,HT,0.0012503946,10568.0,67423.84
2023-07-10,VNQ,PLD,0.08298,39645796.0,4937883892.000001
2023-07-10,VNQ,AMT,0.06202,20007874.0,3690252281.0
2023-07-10,VNQ,EQIX,0.0503,4014799.0,2993233394.0
2023-07-10,VNQ,CCI,0.03542,18618373.0,2107786007.0
2023-07-10,VNQ,PSA,0.03234,6792541.0,1924326865.0
2023-07-10,VNQ,O,0.02833,28358377.0,1685621929.0
2023-07-10,VNQ,WELL,0.02578,20557208.0,1533773289.0
2023-07-10,VNQ,SPG,0.02408,13627247.0,1432905022.0
2023-07-10,VNQ,DLR,0.02046,11881021.0,1217329412.0
2023-07-10,VNQ,VICI,0.0196,37712749.0,1166455327.0
2023-07-10,VNQ,AVB,0.01757,6010913.0,1045778644.0
2023-07-10,VNQ,SBAC,0.01733,4650489.0,1031385450.0
2023-07-10,VNQ,CBRE,0.0168,13342506.0,999620550.0
2023-07-10,VNQ,EQR,0.01518,14853563.0,903096630.0
2023-07-10,VNQ,WY,0.01515,31464794.0,901780996.0
2023-07-10,VNQ,INVH,0.01496,26268514.0,889977254.0
2023-07-10,VNQ,EXR,0.01405,5796176.0,836214312.0
2023-07-10,VNQ,ARE,0.01346,7056584.0,800640021.0
2023-07-10,VNQ,VTR,0.01245,17175063.0,740932218.0
2023-07-10,VNQ,MAA,0.01237,5005866.0,736162654.0
2023-07-10,VNQ,SUI,0.01137,5341761.0,676427195.0
2023-07-10,VNQ,IRM,0.01124,12517792.0,668700449.0
2023-07-10,VNQ,WPC,0.0107,9182650.0,636908604.0
2023-07-10,VNQ,ESS,0.01005,2767567.0,597960526.0
2023-07-10,VNQ,GLPI,0.00911,11263224.0,542211603.0
2023-07-10,VNQ,UDR,0.00895,13425385.0,532585023.0
2023-07-10,VNQ,HST,0.00855,30631402.0,508481273.0
2023-07-10,VNQ,KIM,0.00822,26613482.0,489155799.0
2023-07-10,VNQ,ELS,0.00806,7593339.0,479671225.0
2023-07-10,VNQ,CPT,0.00804,4580973.0,478574249.0
2023-07-10,VNQ,REXR,0.00789,8620243.0,469286029.0
2023-07-10,VNQ,PEAK,0.00788,23483538.0,468731418.0
2023-07-10,VNQ,LSI,0.00782,3653009.0,465356817.0
2023-07-10,VNQ,AMH,0.00743,12904101.0,442352582.0
2023-07-10,VNQ,CUBE,0.00723,9682222.0,430277946.0
2023-07-10,VNQ,REG,0.00626,6619117.0,372457714.0
2023-07-10,VNQ,COLD,0.00571,11595754.0,339755592.0
2023-07-10,VNQ,LAMR,0.00567,3754768.0,337478548.0
2023-07-10,VNQ,NNN,0.00559,7816903.0,332531054.0
2023-07-10,VNQ,EGP,0.00525,1899487.0,312674555.0
2023-07-10,VNQ,BXP,0.00523,6396418.0,311313664.0
2023-07-10,VNQ,HR,0.00511,16347418.0,304225449.0
2023-07-10,VNQ,Z,0.00504,6578113.0,300027734.0
2023-07-10,VNQ,OHI,0.00504,10057390.0,299810796.0
2023-07-10,VNQ,FR,0.00496,5676069.0,295042067.0
2023-07-10,VNQ,JLL,0.00482,2043926.0,286844575.0
2023-07-10,VNQ,FRT.UN,0.00467,3149494.0,277785371.0
2023-07-10,VNQ,STAG,0.0045,7700840.0,267989232.0
2023-07-10,VNQ,BRX,0.00434,12901914.0,258425337.0
2023-07-10,VNQ,ADC,0.0042,3874533.0,249868633.0
2023-07-10,VNQ,SRC,0.00398,6066285.0,236949092.0
2023-07-10,VNQ,AIRC-W,0.00373,6401242.0,222059085.0
2023-07-10,VNQ,TRNO,0.00366,3553945.0,217963447.0
2023-07-10,VNQ,MPW,0.00356,25686181.0,211910993.0
2023-07-10,VNQ,RHP,0.00347,2253537.0,206716949.0
2023-07-10,VNQ,KRG,0.00308,9416295.0,183052775.0
2023-07-10,VNQ,RYN,0.00296,6014642.0,176349303.0
2023-07-10,VNQ,IRT,0.0028,9634943.0,166395466.0
2023-07-10,VNQ,PCH,0.00268,3430959.0,159642522.0
2023-07-10,VNQ,EPRT,0.00257,6389609.0,152903343.0
2023-07-10,VNQ,PECO US,0.00245,5034347.0,146046406.0
2023-07-10,VNQ,DOC,0.00235,10240175.0,139880791.0
2023-07-10,VNQ,APLE,0.00228,9353502.0,135906384.0
2023-07-10,VNQ,EPR,0.00227,3231484.0,134785198.0
2023-07-10,VNQ,NSA,0.00222,3601107.0,131836527.0
2023-07-10,VNQ,KRC,0.00218,4776658.0,129638498.0
2023-07-10,VNQ,CUZ,0.00218,6512336.0,129725733.0
2023-07-10,VNQ,LXP,0.00218,12559462.0,129864837.0
2023-07-10,VNQ,BNL.UN,0.00212,8036625.0,126014280.0
2023-07-10,VNQ,PK,0.00207,9527226.0,123282304.0
2023-07-10,VNQ,SBRA,0.00188,9923484.0,111738430.0
2023-07-10,VNQ,HHC,0.00188,1502314.0,112027555.0
2023-07-10,VNQ,ZG,0.00187,2483685.0,111244251.0
2023-07-10,VNQ,OFC,0.00185,4830018.0,110221011.0
2023-07-10,VNQ,EQC,0.00164,4775066.0,97650100.0
2023-07-10,VNQ,NHI,0.00163,1862584.0,97059252.0
2023-07-10,VNQ,SITC,0.00162,8085373.0,96377646.0
2023-07-10,VNQ,FCPT,0.0016,3695262.0,94968233.0
2023-07-10,VNQ,VNO,0.0016,7002235.0,94950307.0
2023-07-10,VNQ,HIW,0.00157,4526339.0,93604691.0
2023-07-10,VNQ,SKT,0.00155,4521292.0,92098718.0
2023-07-10,VNQ,OUT,0.00153,6375126.0,91291804.0
2023-07-10,VNQ,MAC,0.0015,9230705.0,88983996.0
2023-07-10,VNQ,DEI,0.00147,7547038.0,87545641.0
2023-07-10,VNQ,DBRG.UN,0.00145,6939293.0,86463591.0
2023-07-10,VNQ,SHO,0.00141,8492523.0,83821202.0
2023-07-10,VNQ,CTRE,0.00139,4271877.0,82874414.0
2023-07-10,VNQ,IIPR,0.00134,1202080.0,79457488.0
2023-07-10,VNQ,PEB,0.00122,5363428.0,72728084.0
2023-07-10,VNQ,RLJ,0.0012,6938237.0,71325076.0
2023-07-10,VNQ,DRH,0.0012,9059402.0,71116306.0
2023-07-10,VNQ,JOE,0.00118,1504061.0,69953877.0
2023-07-10,VNQ,UE,0.00113,5046663.0,67272018.0
2023-07-10,VNQ,JBGS,0.00111,4650337.0,65848772.0
2023-07-10,VNQ,ROIC,0.0011,5364484.0,65446705.0
2023-07-10,VNQ,GTY,0.0011,1907432.0,65367695.0
2023-07-10,VNQ,KW,0.00108,4148362.0,64009226.0
2023-07-10,VNQ,SLG.UN,0.00107,2761498.0,63873449.0
2023-07-10,VNQ,IVT,0.00105,2898074.0,62279610.0
2023-07-17,NURE,LSI,0.0522088601,20335.0,2843239.7
2023-07-17,NURE,ESS,0.0517935785,11630.0,2820623.9
2023-07-17,NURE,EQR,0.0516098529,41424.0,2810618.4
2023-07-17,NURE,EXR,0.0515713413,17955.0,2808521.1
2023-07-17,NURE,AVB,0.0513978255,14423.0,2799071.61
2023-07-17,NURE,ELS,0.0512170484,41494.0,2789226.68
2023-07-17,NURE,AMH,0.0509717473,76344.0,2775867.84
2023-07-17,NURE,PSA,0.05076011,9197.0,2764342.29
2023-07-17,NURE,INVH,0.0505340325,77895.0,2752030.35
2023-07-17,NURE,CUBE,0.0505272981,59112.0,2751663.6
2023-07-17,NURE,SUI,0.0501501671,20464.0,2731125.44
2023-07-17,NURE,UDR,0.049989879,63548.0,2722396.32
2023-07-17,NURE,MAA,0.0488268826,17324.0,2659060.76
2023-07-17,NURE,HST,0.0485107789,151482.0,2641846.08
2023-07-17,NURE,CPT,0.0482013792,23702.0,2624996.5
2023-07-17,NURE,RHP,0.032203478,18785.0,1753767.6
2023-07-17,NURE,AIRC-W,0.0311285702,47419.0,1695229.25
2023-07-17,NURE,IRT,0.0231840922,71292.0,1262581.32
2023-07-17,NURE,APLE,0.0188931884,67691.0,1028903.2
2023-07-17,NURE,NSA,0.0173923478,26100.0,947169.0
2023-07-17,NURE,PK,0.0164346698,68531.0,895014.86
2023-07-17,NURE,SHO,0.0120138332,65821.0,654260.74
2023-07-17,NURE,PEB,0.009981253,39162.0,543568.56
2023-07-17,NURE,DRH,0.0097671701,66739.0,531909.83
2023-07-17,NURE,RLJ,0.0092964659,50577.0,506275.77
2023-07-17,NURE,SVC,0.0085709056,52682.0,466762.52
2023-07-17,NURE,WRE,0.0083631073,27839.0,455446.04
2023-07-17,NURE,XHR,0.0078993925,34749.0,430192.62
2023-07-17,NURE,AIV,0.0075825691,47193.0,412938.75
2023-07-17,NURE,NXRT,0.0063869761,7257.0,347828.01
2023-07-17,NURE,CSR,0.0055729426,4757.0,303496.6
2023-07-17,NURE,UMH,0.0053384841,17858.0,290728.24
2023-07-17,NURE,INN,0.003997441,34229.0,217696.44
2023-07-17,NURE,CLDT,0.0027459912,15610.0,149543.8
2023-07-17,NURE,HT,0.0012264239,10568.0,66789.76
2023-07-17,VNQ,PLD,0.07562,38439052.0,4713780947.000001
2023-07-17,VNQ,AMT,0.06036,19399039.0,3762249624.0
2023-07-17,VNQ,EQIX,0.04896,3892599.0,3051564060.0
2023-07-17,VNQ,CCI,0.033,18051759.0,2056817420.0
2023-07-17,VNQ,PSA,0.03084,6585802.0,1922263888.0
2023-07-17,VNQ,O,0.02637,27495769.0,1643972029.0
2023-07-17,VNQ,WELL,0.02584,19908631.0,1610409162.0
2023-07-17,VNQ,SPG,0.02446,13200537.0,1524398013.0
2023-07-17,VNQ,CSGP,0.02416,16921341.0,1505999349.0
2023-07-17,VNQ,DLR,0.02101,11500356.0,1309545538.0
2023-07-17,VNQ,VICI,0.01835,36401102.0,1144086636.0
2023-07-17,VNQ,AVB,0.0177,5827991.0,1103063857.0
2023-07-17,VNQ,SBAC,0.01676,4508990.0,1045003522.0
2023-07-17,VNQ,CBRE,0.01675,12936146.0,1044076344.0
2023-07-17,VNQ,WY,0.0164,30506819.0,1022283505.0
2023-07-17,VNQ,EQR,0.01522,14383246.0,948862739.0
2023-07-17,VNQ,INVH,0.01406,25469047.0,876135217.0
2023-07-17,VNQ,EXR,0.01342,5619732.0,836497108.0
2023-07-17,VNQ,VTR,0.01263,16652604.0,787168591.0
2023-07-17,VNQ,ARE,0.01246,6841710.0,776465668.0
2023-07-17,VNQ,MAA,0.01182,4853434.0,737042487.0
2023-07-17,VNQ,IRM,0.01106,12137311.0,689642011.0
2023-07-17,VNQ,SUI,0.01084,5179171.0,675674649.0
2023-07-17,VNQ,ESS,0.01009,2683328.0,628703750.0
2023-07-17,VNQ,WPC,0.00965,8903529.0,601522419.0
2023-07-17,VNQ,UDR,0.00897,13016800.0,559201728.0
2023-07-17,VNQ,GLPI,0.00849,10920888.0,529226232.0
2023-07-17,VNQ,KIM,0.00816,25803484.0,508844704.0
2023-07-17,VNQ,HST,0.00802,29698754.0,499830030.0
2023-07-17,VNQ,ELS,0.0079,7362360.0,492468260.0
2023-07-17,VNQ,CPT,0.00776,4441392.0,483534347.0
2023-07-17,VNQ,LSI,0.00755,3541817.0,470919988.0
2023-07-17,VNQ,PEAK,0.00734,22769116.0,457659232.0
2023-07-17,VNQ,AMH,0.0071,12479292.0,442390901.0
2023-07-17,VNQ,REXR,0.007,8357406.0,436423741.0
2023-07-17,VNQ,CUBE,0.00673,9387467.0,419244276.0
2023-07-17,VNQ,REG,0.00636,6417766.0,396425406.0
2023-07-17,VNQ,COLD,0.00583,11243059.0,363150806.0
2023-07-17,VNQ,LAMR,0.0058,3640461.0,361315754.0
2023-07-17,VNQ,BXP,0.00573,6201727.0,357157458.0
2023-07-17,VNQ,NNN,0.0052,7580062.0,324350853.0
2023-07-17,VNQ,Z,0.00518,6418607.0,322599188.0
2023-07-17,VNQ,EGP,0.00513,1841646.0,319709746.0
2023-07-17,VNQ,JLL,0.00495,1981648.0,308740758.0
2023-07-17,VNQ,HR,0.0048,15850813.0,298946333.0
2023-07-17,VNQ,OHI,0.0048,9751794.0,299282558.0
2023-07-17,VNQ,FRT.UN,0.00474,3053670.0,295503646.0
2023-07-17,VNQ,FR,0.00465,5503337.0,289695660.0
2023-07-17,VNQ,BRX,0.00442,12509593.0,275211046.0
2023-07-17,VNQ,STAG,0.0043,7466549.0,267899778.0
2023-07-17,VNQ,ADC,0.00394,3757101.0,245676834.0
2023-07-17,VNQ,SRC,0.00372,5882221.0,231641863.0
2023-07-17,VNQ,MPW,0.0037,24905029.0,230620569.0
2023-07-17,VNQ,AIRC-W,0.00359,6206624.0,223997060.0
2023-07-17,VNQ,TRNO,0.00332,3445671.0,207084827.0
2023-07-17,VNQ,KRG,0.00327,9129734.0,203958258.0
2023-07-17,VNQ,RHP,0.00326,2185073.0,203036983.0
2023-07-17,VNQ,RYN,0.00294,5831628.0,183113119.0
2023-07-17,VNQ,PCH,0.00282,3326608.0,175811233.0
2023-07-17,VNQ,IRT,0.00273,9342090.0,170212880.0
2023-07-17,VNQ,PECO US,0.00267,4881484.0,166360975.0
2023-07-17,VNQ,EPR,0.00235,3133519.0,146648689.0
2023-07-17,VNQ,EPRT,0.00234,6195917.0,145851886.0
2023-07-17,VNQ,CUZ,0.00231,6314724.0,143975707.0
2023-07-17,VNQ,KRC,0.00224,4631594.0,139364663.0
2023-07-17,VNQ,DOC,0.00223,9930797.0,138931850.0
2023-07-17,VNQ,APLE,0.0022,9069694.0,137043076.0
2023-07-17,VNQ,VNO,0.00198,6789386.0,123159462.0
2023-07-17,VNQ,NSA,0.00195,3491576.0,121611592.0
2023-07-17,VNQ,BNL.UN,0.00193,7793259.0,120327919.0
2023-07-17,VNQ,LXP,0.00191,12178962.0,118744880.0
2023-07-17,VNQ,PK,0.0019,9237205.0,118420968.0
2023-07-17,VNQ,ZG,0.00187,2365877.0,116401148.0
2023-07-17,VNQ,HHC,0.00184,1456729.0,114965053.0
2023-07-17,VNQ,SBRA,0.00182,9623292.0,113266147.0
2023-07-17,VNQ,OFC,0.00178,4684040.0,111245950.0
2023-07-17,VNQ,HIW,0.00168,4389062.0,104942472.0
2023-07-17,VNQ,SITC,0.00166,7839632.0,103639935.0
2023-07-17,VNQ,MAC,0.00162,8951102.0,100878920.0
2023-07-17,VNQ,DBRG.UN,0.00159,6727683.0,98964217.0
2023-07-17,VNQ,OUT,0.00156,6180626.0,97159441.0
2023-07-17,VNQ,SKT,0.00155,4383967.0,96754152.0
2023-07-17,VNQ,NHI,0.00152,1806254.0,94683835.0
2023-07-17,VNQ,EQC,0.00151,4631515.0,93834494.0
2023-07-17,VNQ,DEI,0.00148,7318459.0,91993030.0
2023-07-17,VNQ,FCPT,0.00146,3584284.0,91040814.0
2023-07-17,VNQ,OPEN,0.00138,21396969.0,86015815.0
2023-07-17,VNQ,IIPR,0.00137,1165603.0,85100675.0
2023-07-17,VNQ,SHO,0.00134,8234482.0,83332958.0
2023-07-17,VNQ,CTRE,0.00132,4142630.0,82272632.0
2023-07-17,VNQ,SLG.UN,0.00129,2679498.0,80518915.0
2023-07-17,VNQ,UE,0.00121,4894158.0,75516858.0
2023-07-17,VNQ,PEB,0.00116,5201894.0,72514402.0
2023-07-17,VNQ,ROIC,0.00113,5204892.0,70318091.0
2023-07-17,VNQ,JOE,0.00113,1457313.0,70446510.0
2023-07-17,VNQ,DRH,0.00113,8782266.0,70345951.0
2023-07-17,VNQ,RLJ,0.00111,6729784.0,69114882.0
2023-07-17,VNQ,JBGS,0.00109,4509755.0,67826715.0
2023-07-17,VNQ,KW,0.00105,4020032.0,65647123.0
2023-07-17,VNQ,IVT,0.00104,2808902.0,64997992.0
2023-07-17,VNQ,EXPI,0.00101,3102759.0,62923953.0
2023-07-24,NURE,EXR,0.0971633934,36189.0,5297707.71
2023-07-24,NURE,ELS,0.0545420505,41534.0,2973834.4
2023-07-24,NURE,SUI,0.0526879275,20483.0,2872740.75
2023-07-24,NURE,AMH,0.0522633264,76417.0,2849589.93
2023-07-24,NURE,EQR,0.0521965985,41462.0,2845951.68
2023-07-24,NURE,ESS,0.0521802519,11641.0,2845060.4
2023-07-24,NURE,AVB,0.0520247481,14437.0,2836581.76
2023-07-24,NURE,INVH,0.0517082091,77968.0,2819322.88
2023-07-24,NURE,UDR,0.0504326346,63608.0,2749773.84
2023-07-24,NURE,PSA,0.0499187308,9206.0,2721753.9
2023-07-24,NURE,MAA,0.0492178337,17340.0,2683538.4
2023-07-24,NURE,CPT,0.0490938605,23724.0,2676778.92
2023-07-24,NURE,HST,0.0484698219,151621.0,2642754.03
2023-07-24,NURE,CUBE,0.0484198897,59167.0,2640031.54
2023-07-24,NURE,RHP,0.0318684394,18803.0,1737585.23
2023-07-24,NURE,AIRC-W,0.0315570339,47465.0,1720606.25
2023-07-24,NURE,IRT,0.0231867674,71385.0,1264228.35
2023-07-24,NURE,APLE,0.0188086768,67691.0,1025518.65
2023-07-24,NURE,NSA,0.0167309618,26146.0,912233.94
2023-07-24,NURE,PK,0.0163559971,68652.0,891789.48
2023-07-24,NURE,SHO,0.0117460541,65821.0,640438.33
2023-07-24,NURE,PEB,0.0100340428,39162.0,547093.14
2023-07-24,NURE,DRH,0.0099146958,66739.0,540585.9
2023-07-24,NURE,RLJ,0.0091555597,50577.0,499194.99
2023-07-24,NURE,WRE,0.0084042341,27839.0,458229.94
2023-07-24,NURE,SVC,0.0082708606,52682.0,450957.92
2023-07-24,NURE,XHR,0.0078934882,34877.0,430382.18
2023-07-24,NURE,AIV,0.0077249053,47378.0,421190.42
2023-07-24,NURE,NXRT,0.0063381308,7257.0,345578.34
2023-07-24,NURE,CSR,0.0055986056,4757.0,305256.69
2023-07-24,NURE,UMH,0.0053997357,17963.0,294413.57
2023-07-24,NURE,INN,0.0039236378,34229.0,213931.25
2023-07-24,NURE,CLDT,0.002651115,15610.0,144548.6
2023-07-24,NURE,HT,0.0011842645,10568.0,64570.48
2023-07-24,VNQ,PLD,0.07562,38439052.0,4713780947.000001
2023-07-24,VNQ,AMT,0.06036,19399039.0,3762249624.0
2023-07-24,VNQ,EQIX,0.04896,3892599.0,3051564060.0
2023-07-24,VNQ,CCI,0.033,18051759.0,2056817420.0
2023-07-24,VNQ,PSA,0.03084,6585802.0,1922263888.0
2023-07-24,VNQ,O,0.02637,27495769.0,1643972029.0
2023-07-24,VNQ,WELL,0.02584,19908631.0,1610409162.0
2023-07-24,VNQ,SPG,0.02446,13200537.0,1524398013.0
2023-07-24,VNQ,CSGP,0.02416,16921341.0,1505999349.0
2023-07-24,VNQ,DLR,0.02101,11500356.0,1309545538.0
2023-07-24,VNQ,VICI,0.01835,36401102.0,1144086636.0
2023-07-24,VNQ,AVB,0.0177,5827991.0,1103063857.0
2023-07-24,VNQ,SBAC,0.01676,4508990.0,1045003522.0
2023-07-24,VNQ,CBRE,0.01675,12936146.0,1044076344.0
2023-07-24,VNQ,WY,0.0164,30506819.0,1022283505.0
2023-07-24,VNQ,EQR,0.01522,14383246.0,948862739.0
